source_repository	source_path	source_revision	source_sha256	role	public_eligibility	canonical_counterpart	decision	evidence	validation	preservation
narikiri2-an9j-save-fix	tools/probe_compact_font_capacity.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	085a26a45c21e625201609f0ff42ad4f5bb5bc9b0612f07f1d156030198592cd	historical development/audit driver	NO: historical/private data not selected for publication	tools/build_banked_font.py; tools/reviewed_v09a.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Investigation/catalog/rendering driver depends on privately preserved extracted data, original screenshots or historical candidates. Current product regenerates from exact FFR and reviewed authored inputs; further investigations can consult this private indexed source.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/probe_item_background.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	62fabfb3d8be8c94fcd2399c52319ea27d7ae2549522ba2cb518257e9176d643	historical development/audit driver	NO: historical/private data not selected for publication	tools/build_banked_font.py; tools/reviewed_v09a.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Investigation/catalog/rendering driver depends on privately preserved extracted data, original screenshots or historical candidates. Current product regenerates from exact FFR and reviewed authored inputs; further investigations can consult this private indexed source.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/rebuild_item_text.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	1ad3c003972b3832fb16d35768a00f047a760495c8be86ed1640230596254354	historical development/audit driver	NO: historical/private data not selected for publication	tools/build_ffr_v09a.py; tools/apply_ffr_v09a.py; tools/package_ffr_v09a_release.py	SUPERSEDED_WITH_EVIDENCE	Old POC/Gate2/b788 development product and JP-input distribution are replaced by exact-FFR cumulative v0.9a; frozen products and rejection tests pass. No old release authorization is transferred.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/record_development_verification.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	7cd617f537a5a715575808eaa3eac409ec146de506d23bc8e2de2cbe5f3aa667	reusable regression/diagnostic capability	YES: authored MIT code; reviewed selected scope	tools/record_development_verification.py	IMPORT_REQUIRED	Only unchanged parse_unittest_result function.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/record_runtime_acceptance.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	d28f8b4892c3d59a79845cf63bc2173b6351f0998e1d8cf8ceeb2539b123b05b	reusable regression/diagnostic capability	YES: authored MIT code; reviewed selected scope	tools/record_runtime_acceptance.py	IMPORT_REQUIRED	Only the unchanged reusable validate_run function and historical hash defaults; no private report driver.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/record_save_result.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	c55d1ba182332a45575c57d500761a04c1a71d120c8f8af1a8929ce671188a35	historical development/audit driver	NO: historical/private data not selected for publication	restore.py; tools/verify_save_fix_guard.py; tools/convert_save.py; tests/test_save_fix.py	SUPERSEDED_WITH_EVIDENCE	Candidate A 79-byte contract, strict EEPROM guard, save conversion tests and frozen output identity cover the active save-repair path; old analysis remains backed up.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/reference_prose_names.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	131b5912958296f02014f75b8fad7ba0caf418b8b5aa542ee21fcee296d5df59	current implementation/input	Existing canonical authored source/contract	tools/reference_prose_names.py	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/render_dalmoori_glyph_sheet.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e7d6dc16f35eb133ce5ec9a060cd6ed34480e5b56a5dcb0712d645d90d377b60	historical development/audit driver	NO: historical/private data not selected for publication	tools/build_banked_font.py; tools/reviewed_v09a.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Investigation/catalog/rendering driver depends on privately preserved extracted data, original screenshots or historical candidates. Current product regenerates from exact FFR and reviewed authored inputs; further investigations can consult this private indexed source.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/render_font_sheet.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	39b7bd6d235b0cf4701dab7dc01ffdc08b8514c853bc5e79a5b03d3d32aa8296	historical development/audit driver	NO: historical/private data not selected for publication	tools/build_banked_font.py; tools/reviewed_v09a.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Investigation/catalog/rendering driver depends on privately preserved extracted data, original screenshots or historical candidates. Current product regenerates from exact FFR and reviewed authored inputs; further investigations can consult this private indexed source.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/render_item_name_sheet.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	68c4eaee4989d1f1286ebbb6be5ed8f2b5277c64de4f606d459898647cae1ded	historical development/audit driver	NO: historical/private data not selected for publication	tools/build_banked_font.py; tools/reviewed_v09a.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Investigation/catalog/rendering driver depends on privately preserved extracted data, original screenshots or historical candidates. Current product regenerates from exact FFR and reviewed authored inputs; further investigations can consult this private indexed source.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/render_item_ui_font_asset.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e1d6b930940353a0d33c42a6d2c13974936ae90980464282fa1d2647ff896517	historical development/audit driver	NO: historical/private data not selected for publication	tools/build_banked_font.py; tools/reviewed_v09a.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Investigation/catalog/rendering driver depends on privately preserved extracted data, original screenshots or historical candidates. Current product regenerates from exact FFR and reviewed authored inputs; further investigations can consult this private indexed source.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/render_runtime_gallery.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e9b5a18693a99549e04fe3e4cfb47e0259f490d8258579bec5230f0f9da9b3c5	historical development/audit driver	NO: historical/private data not selected for publication	tools/libretro_probe.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Diagnostic-specific filenames, private baseline screens/recordings or old manifests prevent direct current use. Generic explicit-input host is imported; route adaptation is an open product-QA task, not a release build dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/render_vbam_ui_pairs.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	c9eb7540d4dbe9dc2453fcae340259d075bdf934591976acdf7d156a6b01b60c	historical development/audit driver	NO: historical/private data not selected for publication	tools/build_banked_font.py; tools/reviewed_v09a.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Investigation/catalog/rendering driver depends on privately preserved extracted data, original screenshots or historical candidates. Current product regenerates from exact FFR and reviewed authored inputs; further investigations can consult this private indexed source.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/render_vbam_ui_tiles.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	9bf346501edef815716332b9c05d40fa291307bd52622fdf3192731d81783f63	current implementation/input	Existing canonical authored source/contract	tools/render_vbam_ui_tiles.py	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/repair_reviewed_script_records.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	04f5c699f1689e32cb3692e58b6cc2a46fdb183043a1da4a07e1652f5905f6cd	current implementation/input	Existing canonical sanitized/updated counterpart	tools/repair_reviewed_script_records.py	SUPERSEDED_WITH_EVIDENCE	Canonical source-bound authored/hash representation supersedes older raw source text/profile metadata; exact frozen v0.9 and v0.9a builds verify the adopted product, without importing the old corpus.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/replay_recorded_inputs.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	c5d752454fdc8d7ed289de7e8dedcb5c2b398e01c0b39bcadd95551f90a1a970	historical development/audit driver	NO: historical/private data not selected for publication	tools/libretro_probe.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Diagnostic-specific filenames, private baseline screens/recordings or old manifests prevent direct current use. Generic explicit-input host is imported; route adaptation is an open product-QA task, not a release build dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/runtime_item_fixture.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	bcaa0a0078f8e2222964f9458d106cdae3bfa60650149f10fee41bc2ff6821d4	historical development/audit driver	NO: historical/private data not selected for publication	tools/libretro_probe.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Diagnostic-specific filenames, private baseline screens/recordings or old manifests prevent direct current use. Generic explicit-input host is imported; route adaptation is an open product-QA task, not a release build dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/run_banked_item_matrix.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	f74fd7d744e93ae6ba54496755ad9e18ca112c86212d61b214aa75c5479c94c8	historical development/audit driver	NO: historical/private data not selected for publication	tools/libretro_probe.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Diagnostic-specific filenames, private baseline screens/recordings or old manifests prevent direct current use. Generic explicit-input host is imported; route adaptation is an open product-QA task, not a release build dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/run_book_name_matrix.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	14f32127360265b8d624dbbc8934305ac1923a5c7c7df1faac80d675c37edbfe	historical development/audit driver	NO: historical/private data not selected for publication	tools/libretro_probe.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Diagnostic-specific filenames, private baseline screens/recordings or old manifests prevent direct current use. Generic explicit-input host is imported; route adaptation is an open product-QA task, not a release build dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/run_default_name_story.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	abb828a84ebeb0e82e28f7d62e62a4b6da53d3ce4be629da61153203f4e19b68	historical development/audit driver	NO: historical/private data not selected for publication	tools/libretro_probe.py; docs/migration/FOLLOW_UP.md	PRIVATE_ARCHIVE_ONLY	Diagnostic-specific filenames, private baseline screens/recordings or old manifests prevent direct current use. Generic explicit-input host is imported; route adaptation is an open product-QA task, not a release build dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
